brewery_name,beer_name,beer_style,beer_abv,num_reviews,rating,city,state
Cape Ann Brewing Company,Fisherman's Navigator Doppel Bock,Doppelbock,7.0,70,3.61,Gloucester, MA
Cape Ann Brewing Company,Fisherman's Oyster Stout,American Stout,4.4,1,3.0,Gloucester, MA
Cape Ann Brewing Company,Fisherman's Pumpkin Stout,Pumpkin Ale,7.0,281,3.77,Gloucester, MA
Cape Ann Brewing Company,Fisherman's Sunrise Saison,Saison / Farmhouse Ale,6.5,3,4.0,Gloucester, MA
Cape Ann Brewing Company,Fisherman's Tea Party,American Barleywine,9.0,11,3.82,Gloucester, MA
Cape Ann Brewing Company,Honey Pilsner,German Pilsener,5.3,19,4.0,Gloucester, MA
Cape Cod Beer,"Bourbon Barrel Aged ""Old Man Winter""",Winter Warmer,7.5,2,4.25,Hyannis, MA
Cape Cod Beer,"Cape Cod ""Christmas In July""",Old Ale,7.0,4,4.0,Hyannis, MA
Cape Cod Beer,Cape Cod Beach Blonde,American Blonde Ale,4.9,8,4.12,Hyannis, MA
Cape Cod Beer,Cape Cod IPA,American IPA,6.5,39,4.03,Hyannis, MA
Cape Cod Beer,Cape Cod Old Man Winter,Old Ale,7.0,4,3.88,Hyannis, MA
Cape Cod Beer,Cape Cod Porter,American Porter,6.0,12,4.42,Hyannis, MA
Cape Cod Beer,Cape Cod Red,American Amber / Red Ale,5.5,38,4.04,Hyannis, MA
Cape Cod Beer,Dunkel Weizen,Dunkelweizen,5.4,66,3.5,Hyannis, MA
Cape Cod Beer,Stellwagen Stout,Irish Dry Stout,4.2,1,4.0,Hyannis, MA
Capital Brewery,Autumnal Fire,Doppelbock,7.8,318,4.14,Middleton, WI
Capital Brewery,Baltic Porter,Baltic Porter,8.5,240,3.6,Middleton, WI
Capital Brewery,Blonde Doppelbock,Doppelbock,7.8,192,3.9,Middleton, WI
Capital Brewery,Capital Dark,Munich Dunkel Lager,5.4,127,3.96,Middleton, WI
Capital Brewery,Capital Pilsner,German Pilsener,4.7,89,3.74,Middleton, WI
Capital Brewery,EisPhyre,Eisbock,9.8,151,4.09,Middleton, WI
Capital Brewery,Eternal Flame,Doppelbock,9.1,13,3.92,Middleton, WI
Capital Brewery,Fest (Summer Fest),Märzen / Oktoberfest,5.6,80,3.8,Middleton, WI
Capital Brewery,Imperial Doppelbock,Doppelbock,9.0,36,3.97,Middleton, WI
Capital Brewery,Island Wheat,American Pale Wheat Ale,4.2,93,3.72,Middleton, WI
Capital Brewery,Maibock,Maibock / Helles Bock,6.2,530,4.03,Middleton, WI
Capital Brewery,Oktoberfest,Märzen / Oktoberfest,5.5,1500,3.79,Middleton, WI
Capital Brewery,Prairie Gold,Belgian Strong Pale Ale,6.7,28,3.64,Middleton, WI
Capital Brewery,Rustic Ale,American Amber / Red Ale,4.5,37,2.95,Middleton, WI
Capital Brewery,Supper Club Lager,American Pale Lager,5.0,65,3.72,Middleton, WI
Capital Brewery,Tett Dopplebock,Doppelbock,8.0,18,3.83,Middleton, WI
Capital Brewery,U.S. Pale Ale,American Pale Ale (APA),5.0,64,3.57,Middleton, WI
Capital Brewery,Vintage Ale,English Strong Ale,8.5,61,3.82,Middleton, WI
Capital Brewery,Weizen Doppelbock,Weizenbock,8.0,36,3.86,Middleton, WI
Capital Brewery,Wild Rice,Herbed / Spiced Beer,5.4,28,3.82,Middleton, WI
Capital Brewery,Winter Skål,American Amber / Red Lager,5.4,129,3.92,Middleton, WI
Capital Brewery,Wisconsin Amber,American Amber / Red Lager,5.2,162,3.79,Middleton, WI
Carolina Brewery,Alter Ego Altbier,Altbier,5.3,8,3.57,Pittsboro, NC
Carolina Brewery,Anniversary Ale,Witbier,5.8,240,4.0,Pittsboro, NC
Carolina Brewery,Bynum Brown,English Brown Ale,5.2,1,3.5,Pittsboro, NC
Carolina Brewery,Circle City Wheat,Hefeweizen,5.3,3,3.67,Pittsboro, NC
Carolina Brewery,Copperline Amber Ale,American Amber / Red Ale,3.9,15,3.63,Pittsboro, NC
Carolina Brewery,Downtown Trolley Brown,English Brown Ale,5.2,8,3.44,Pittsboro, NC
Carolina Brewery,Firecracker Pale Ale,American Pale Ale (APA),5.8,14,3.65,Pittsboro, NC
Carolina Brewery,Flagship IPA,English India Pale Ale (IPA),5.7,39,3.7,Pittsboro, NC
Carolina Brewery,Franklin Street Lager,American Adjunct Lager,4.8,1,4.0,Pittsboro, NC
Carolina Brewery,Funky Monk Ale,American Dark Wheat Ale,5.3,5,4.2,Pittsboro, NC
Carolina Brewery,Imperial Stout,American Double / Imperial Stout,7.5,2273,3.83,Pittsboro, NC
Carolina Brewery,Jumpin' Bean Coffee Stout,American Stout,6.0,3,3.83,Pittsboro, NC
Carolina Brewery,Maibock,Maibock / Helles Bock,5.7,530,4.25,Pittsboro, NC
Carolina Brewery,Oatmeal Porter,American Porter,5.4,39,4.03,Pittsboro, NC
Carolina Brewery,Oatmeal Stout,Oatmeal Stout,5.5,1771,4.12,Pittsboro, NC
Carolina Brewery,Oktoberfest,Märzen / Oktoberfest,5.3,1500,3.33,Pittsboro, NC
Carolina Brewery,Old North State Stout,American Stout,3.9,11,3.68,Pittsboro, NC
Carolina Brewery,Santa's Secret,Winter Warmer,5.6,9,3.89,Pittsboro, NC
Carolina Brewery,Sky Blue Golden Ale,Kölsch,5.1,23,3.5,Pittsboro, NC
Carolina Brewery,To Hell N' Bock,Bock,5.7,1,4.0,Pittsboro, NC
Carolina Brewery,To Hell N' Bock (8%),Doppelbock,8.0,3,3.67,Pittsboro, NC
Carolina Brewery,West End Wheat,Hefeweizen,5.3,5,3.75,Pittsboro, NC
Carolina Brewery,Winter Wonder,Schwarzbier,4.3,24,3.5,Pittsboro, NC
Carton Brewing Company,077XX,American Double / Imperial IPA,7.8,2,4.0,Atlantic Highlands, NJ
Carton Brewing Company,077XX Double IPA,American Double / Imperial IPA,7.8,2,4.25,Atlantic Highlands, NJ
Carton Brewing Company,Boat,American Pale Ale (APA),4.3,9,4.11,Atlantic Highlands, NJ
Carton Brewing Company,Brunch. Dinner. Grub.,American Brown Ale,6.0,1,3.5,Atlantic Highlands, NJ
Catawba Valley Brewing Company,Blackwater Uber Pale Ale,American Black Ale,9.2,19,4.11,Morganton, NC
Catawba Valley Brewing Company,Brown Bear Ale,English Brown Ale,4.5,41,3.82,Morganton, NC
Catawba Valley Brewing Company,Cleopatra,Belgian Strong Dark Ale,9.0,1,4.0,Morganton, NC
Catawba Valley Brewing Company,Farmer Ted's Cream Ale,Cream Ale,5.0,8,3.56,Morganton, NC
Catawba Valley Brewing Company,Farmer Ted's Farmhouse Ale,Saison / Farmhouse Ale,5.5,2,3.0,Morganton, NC
Catawba Valley Brewing Company,Firewater IPA,American IPA,5.2,39,3.67,Morganton, NC
Catawba Valley Brewing Company,Honest Injun Stout,American Stout,5.0,8,3.88,Morganton, NC
Catawba Valley Brewing Company,Hyper Monkey Java Stout,American Stout,5.2,5,4.0,Morganton, NC
Catawba Valley Brewing Company,Indian Red Head,American Amber / Red Ale,5.0,7,3.21,Morganton, NC
Catawba Valley Brewing Company,King Coconut Porter,American Porter,5.4,18,4.25,Morganton, NC
Catawba Valley Brewing Company,King Don's Original Pumpkin Ale,Pumpkin Ale,5.0,22,4.11,Morganton, NC
Catawba Valley Brewing Company,King Karma Ale,American Pale Wheat Ale,5.6,3,3.33,Morganton, NC
Catawba Valley Brewing Company,Momotaro,American Wild Ale,4.9,2,4.0,Morganton, NC
Catawba Valley Brewing Company,Oak Aged Stout,American Stout,5.5,5,4.5,Morganton, NC
Catawba Valley Brewing Company,Oakey Dokey,Flanders Oud Bruin,6.0,3,3.67,Morganton, NC
Catawba Valley Brewing Company,The Hooligan King,Scotch Ale / Wee Heavy,8.0,1,4.5,Morganton, NC
Catawba Valley Brewing Company,Whiskey River IPA,American IPA,7.2,14,4.21,Morganton, NC
Cheboygan Brewing Company,Lighthouse Amber,American Amber / Red Ale,5.25,1,4.0,Cheboygan, MI
Christian Moerlein Brewing Company,Barbarossa Double Dark Lager,Munich Dunkel Lager,5.0,69,4.05,Cincinnati, OH
Christian Moerlein Brewing Company,Christian Moerlein Bock,Bock,6.5,6,3.58,Cincinnati, OH
Christian Moerlein Brewing Company,Christian Moerlein Christkindl Winter Warmer,Winter Warmer,6.95,43,3.98,Cincinnati, OH
Christian Moerlein Brewing Company,Christian Moerlein Doppelbock,Doppelbock,7.0,20,3.72,Cincinnati, OH
Christian Moerlein Brewing Company,Christian Moerlein Emancipator Doppelbock,Doppelbock,6.5,60,3.88,Cincinnati, OH
Christian Moerlein Brewing Company,Christian Moerlein Fifth & Vine Oktoberfest Marzen,Märzen / Oktoberfest,5.7,29,4.1,Cincinnati, OH
Christian Moerlein Brewing Company,Christian Moerlein Lager House Original Golden Helles,Munich Helles Lager,5.2,44,3.74,Cincinnati, OH
Christian Moerlein Brewing Company,Christian Moerlein Over-The-Rhine Ale,American Pale Ale (APA),6.0,114,3.87,Cincinnati, OH
Christian Moerlein Brewing Company,Christian Moerlein Select Lager,Munich Helles Lager,5.4,38,3.61,Cincinnati, OH
Christian Moerlein Brewing Company,Friend Of An Irishman Stout,Irish Dry Stout,4.7,53,3.35,Cincinnati, OH
Christian Moerlein Brewing Company,Northern Liberties IPA,American IPA,6.3,33,3.65,Cincinnati, OH
Coastal Empire Beer Company,Savannah Brown Ale,American Brown Ale,6.0,2,3.0,Savannah, GA
Crabtree Brewing Company,5th Anniversary Ale,Belgian Strong Dark Ale,8.8,49,3.9,Greeley, CO
Crabtree Brewing Company,Boxcar Brown,American Brown Ale,5.28,14,3.32,Greeley, CO
Crabtree Brewing Company,Braggot,Braggot,7.85,66,3.7,Greeley, CO
Crabtree Brewing Company,Cezanne Saison,Saison / Farmhouse Ale,8.0,5,2.5,Greeley, CO
Crabtree Brewing Company,Chunkin Pumpkin,Pumpkin Ale,5.7,5,3.3,Greeley, CO
Crabtree Brewing Company,Crabtree Orton Imperial Stout,American Double / Imperial Stout,10.0,1,3.5,Greeley, CO
Crabtree Brewing Company,Eclipse Black IPA,American Black Ale,7.7,4,3.75,Greeley, CO
Crabtree Brewing Company,Ginger Bee Beer,American Blonde Ale,6.5,18,3.31,Greeley, CO
Crabtree Brewing Company,Golden 8,Belgian Strong Pale Ale,9.0,11,3.59,Greeley, CO
Crabtree Brewing Company,IFB Black IPA,Belgian IPA,7.0,2,3.75,Greeley, CO
Crabtree Brewing Company,Jeff's Pale Ale,American Pale Ale (APA),5.0,18,2.92,Greeley, CO
Crabtree Brewing Company,Meatlocker Barrel-Aged Smoked Porter,American Porter,8.0,1,3.0,Greeley, CO
Crabtree Brewing Company,Oatmeal Stout,Oatmeal Stout,7.5,1771,3.5,Greeley, CO
Crabtree Brewing Company,Peachtree Cherry Wheat,Fruit / Vegetable Beer,6.0,1,3.5,Greeley, CO
Crabtree Brewing Company,Saint Patrick,Irish Red Ale,6.07,5,3.7,Greeley, CO
Crabtree Brewing Company,Syzygy Barrel-Aged Black IPA,American Black Ale,8.0,3,3.67,Greeley, CO
Crabtree Brewing Company,Twisted Creek Wheat,Hefeweizen,5.0,13,3.77,Greeley, CO
Crazy Mountain Brewing Company,Crazy Mountain Amber Ale,American Amber / Red Ale,5.25,17,3.68,Edwards, CO
Crazy Mountain Brewing Company,Hookie Bobb IPA,American IPA,6.7,2,4.25,Edwards, CO
Crazy Mountain Brewing Company,Horseshoes & Hand Grenades Winter Ale,Winter Warmer,6.0,1,4.0,Edwards, CO
Crazy Mountain Brewing Company,Mountain Livin' Pale Ale,American Pale Ale (APA),6.0,1,3.5,Edwards, CO
Crazy Mountain Brewing Company,Old Soul Strong Belgian Golden Ale,Belgian Strong Pale Ale,7.5,2,3.5,Edwards, CO
Crystal Springs Brewing Company,Black Saddle,Russian Imperial Stout,9.4,4,3.38,Boulder, CO
Crystal Springs Brewing Company,Doc's American Porter,American Porter,7.5,5,3.4,Boulder, CO
Cutters Brewing Company,Empire Imperial Stout,American Double / Imperial Stout,10.0,4,4.5,Avon, IN
Cutters Brewing Company,Floyd's Folly Scottish Ale,Scottish Ale,8.0,2,4.25,Avon, IN
Cutters Brewing Company,Half Court India Pale Ale,American IPA,6.3,6,3.67,Avon, IN
Cutters Brewing Company,Lost River Summer Ale,American Blonde Ale,4.9,3,3.67,Avon, IN
D.L. Geary Brewing Company,Anniversary Ale,English Brown Ale,7.6,240,4.08,Portland, ME
D.L. Geary Brewing Company,Cooledge Oatmeal Stout,Oatmeal Stout,5.1,4,3.5,Portland, ME
D.L. Geary Brewing Company,Geary's American Ale,American Pale Ale (APA),4.8,5,3.7,Portland, ME
D.L. Geary Brewing Company,Geary's Autumn Ale,English Brown Ale,5.8,122,3.83,Portland, ME
D.L. Geary Brewing Company,Geary's Hampshire Special Ale,English Strong Ale,7.0,365,3.98,Portland, ME
D.L. Geary Brewing Company,Geary's Hampshire Special Ale (Whiskey Infused),English Strong Ale,7.0,1,2.5,Portland, ME
D.L. Geary Brewing Company,Geary's IPA,English India Pale Ale (IPA),5.8,10,3.55,Portland, ME
D.L. Geary Brewing Company,Geary's Imperial IPA,American Double / Imperial IPA,8.2,30,3.68,Portland, ME
D.L. Geary Brewing Company,Geary's London Style Porter,English Porter,4.2,164,3.91,Portland, ME
D.L. Geary Brewing Company,Geary's Pale Ale,English Pale Ale,4.5,201,3.79,Portland, ME
D.L. Geary Brewing Company,Geary's Summer Ale,Kölsch,6.0,166,3.74,Portland, ME
D.L. Geary Brewing Company,Geary's Wee Heavy Scottish Ale,Scotch Ale / Wee Heavy,8.0,41,3.76,Portland, ME
D.L. Geary Brewing Company,Geary's Winter Ale,English India Pale Ale (IPA),6.0,120,3.6,Portland, ME
D.L. Geary Brewing Company,Hudson Red Ale,Irish Red Ale,4.8,1,3.5,Portland, ME
D.L. Geary Brewing Company,Mullen's American Wheat Ale,American Pale Wheat Ale,5.0,1,2.5,Portland, ME
Dad & Dude's Breweria,Dank IPA,American IPA,7.0,2,3.0,Aurora, CO
Dad & Dude's Breweria,InaugurALE Red,American Amber / Red Ale,6.0,1,4.0,Aurora, CO
Dad & Dude's Breweria,Liquid Resume Pale Ale,American Pale Ale (APA),6.0,1,4.0,Aurora, CO
Deep Ellum Brewing Company,Backslider Blonde Ale,American Blonde Ale,4.8,2,4.5,Dallas, TX
Deep Ellum Brewing Company,Double Brown Stout,Baltic Porter,7.0,1,4.0,Dallas, TX
Deschutes Brewery,18th Anniversary Pilsner,German Pilsener,5.0,33,4.21,Bend, OR
Deschutes Brewery,19th Anniversary Belgian Style Golden Ale,Belgian Strong Pale Ale,8.7,57,3.51,Bend, OR
Deschutes Brewery,20th Anniversary Wit,Witbier,5.5,103,4.04,Bend, OR
Deschutes Brewery,Afterschool Special,American Stout,5.5,1,4.0,Bend, OR
Deschutes Brewery,All Bee Bock,Doppelbock,9.5,1,4.0,Bend, OR
Deschutes Brewery,Altitude Amber,American Amber / Red Ale,7.0,1,4.0,Bend, OR
Deschutes Brewery,Amber Dawn,American Amber / Red Ale,4.9,1,3.5,Bend, OR
Deschutes Brewery,Aphrodite,American Double / Imperial Stout,8.5,2,4.5,Bend, OR
Deschutes Brewery,Armory XPA,American Pale Ale (APA),6.0,13,3.75,Bend, OR
Deschutes Brewery,Bachelor ESB,Extra Special / Strong Bitter (ESB),5.3,123,4.05,Bend, OR
Deschutes Brewery,BenderWeisse,Berliner Weissbier,5.0,7,3.86,Bend, OR
Deschutes Brewery,Big Mitch's Chocolate Irish Extra Stout,American Stout,6.1,1,4.5,Bend, OR
Deschutes Brewery,Big Rig Bitter,Extra Special / Strong Bitter (ESB),6.0,3,3.5,Bend, OR
Deschutes Brewery,Black Butte Porter,American Porter,5.2,1044,4.27,Bend, OR
Deschutes Brewery,Black Butte XX,American Porter,11.0,275,4.2,Bend, OR
Deschutes Brewery,Black Butte XXI,American Porter,11.0,355,4.27,Bend, OR
Deschutes Brewery,Black Butte XXII,American Porter,11.0,47,4.1,Bend, OR
Deschutes Brewery,Black Butte XXIII,American Porter,10.8,233,4.16,Bend, OR
Deschutes Brewery,Black Pearl X,American Stout,4.8,1,4.5,Bend, OR
Deschutes Brewery,Blackweiss,American Dark Wheat Ale,4.3,1,4.5,Bend, OR
Deschutes Brewery,Bond Street Bachelor Bitter,Extra Special / Strong Bitter (ESB),5.4,9,4.22,Bend, OR
Deschutes Brewery,Bond Street Brown,English Brown Ale,4.8,12,4.0,Bend, OR
Deschutes Brewery,Bravo IPA,American IPA,6.5,2,4.0,Bend, OR
Deschutes Brewery,Broken Top Bock,Bock,7.0,28,3.71,Bend, OR
Deschutes Brewery,Buzzsaw Brown,American Brown Ale,4.8,138,3.93,Bend, OR
Deschutes Brewery,Cascade Ale,American Blonde Ale,4.5,104,3.88,Bend, OR
Deschutes Brewery,Chainbreaker White IPA,Belgian IPA,5.1,9,3.67,Bend, OR
Deschutes Brewery,Chasin' Freshies,American Pale Ale (APA),5.3,1,4.5,Bend, OR
Deschutes Brewery,Cherry Quad,Quadrupel (Quad),9.0,4,4.0,Bend, OR
Deschutes Brewery,Cinder Cone Red,American Amber / Red Ale,5.4,198,4.12,Bend, OR
Deschutes Brewery,Coleman Stout,American Stout,5.5,1,4.5,Bend, OR
Deschutes Brewery,Conflux No. 2,Belgian IPA,7.3,131,3.99,Bend, OR
Deschutes Brewery,Crazy Buffalo,American Pale Ale (APA),5.8,1,4.0,Bend, OR
Deschutes Brewery,Crystal Peak Brown,American Brown Ale,6.7,1,4.0,Bend, OR
Deschutes Brewery,D Straat Dubbel,Dubbel,7.1,5,3.6,Bend, OR
Deschutes Brewery,Dark Helmet Schwartzbier,Schwarzbier,4.8,1,3.5,Bend, OR
Deschutes Brewery,Delta Iota Phi Alpha,American IPA,6.8,1,4.0,Bend, OR
Deschutes Brewery,Deschutes Hefeweizen,Hefeweizen,4.8,3,3.5,Bend, OR
Deschutes Brewery,Double Bale Quail Imperial IPA 2002,American Double / Imperial IPA,10.0,13,3.85,Bend, OR
Deschutes Brewery,Down & Dirty IPA,American IPA,6.9,2,4.0,Bend, OR
Deschutes Brewery,Easy Beer,American Pale Wheat Ale,4.5,1,4.5,Bend, OR
Deschutes Brewery,Fairweather Fresh Hop Golden,American Blonde Ale,4.6,1,3.5,Bend, OR
Deschutes Brewery,Fat Cap Cream Ale,Cream Ale,4.7,1,4.5,Bend, OR
Deschutes Brewery,Firewood,American Wild Ale,5.4,2,4.25,Bend, OR
Deschutes Brewery,Fresh Hop Chainbreaker,American IPA,5.9,1,4.0,Bend, OR
Deschutes Brewery,Fresh Hop Mirror Pond,American Pale Ale (APA),5.0,126,3.84,Bend, OR
Deschutes Brewery,Fresh Hop Oktoberfest,Märzen / Oktoberfest,4.5,2,1.0,Bend, OR
Deschutes Brewery,Fresh Hop Twilight,American Blonde Ale,5.0,1,4.5,Bend, OR
Deschutes Brewery,Fresh Squeezed IPA,American IPA,6.0,10,3.5,Bend, OR
Deschutes Brewery,Galaxy IPA,American IPA,6.7,5,4.5,Bend, OR
Deschutes Brewery,Gluten Free Golden Ale,American Blonde Ale,5.2,2,3.5,Bend, OR
Deschutes Brewery,Gluten Free NW Pale Ale #27,American Pale Ale (APA),6.2,2,4.0,Bend, OR
Deschutes Brewery,Goschie's Sterling Pale Ale,American Pale Ale (APA),5.3,1,4.0,Bend, OR
Deschutes Brewery,Green Lakes Organic Ale,American Amber / Red Ale,5.2,165,4.01,Bend, OR
Deschutes Brewery,Green Monster,American Wild Ale,7.5,2,4.0,Bend, OR
Deschutes Brewery,Harvest Moon Fresh Hop Pale,American Pale Ale (APA),5.5,1,3.5,Bend, OR
Deschutes Brewery,Headwaters Hefeweizen,Hefeweizen,4.1,1,3.0,Bend, OR
Deschutes Brewery,Hop Henge Experimental IPA,American Double / Imperial IPA,9.0,572,4.05,Bend, OR
Deschutes Brewery,Hop Henge India Pale Ale,American IPA,7.0,49,4.2,Bend, OR
Deschutes Brewery,Hop In The Dark Cascadian Dark Ale,American Black Ale,6.9,404,4.03,Bend, OR
Deschutes Brewery,Hop Secret,American Pale Ale (APA),6.0,3,1.83,Bend, OR
Deschutes Brewery,Hop Trip (Bond Street Series),American Pale Ale (APA),5.5,362,4.29,Bend, OR
Deschutes Brewery,Hopicide IPA,American Double / Imperial IPA,8.0,1,3.5,Bend, OR
Deschutes Brewery,Horseridge IPA,American IPA,5.7,4,4.25,Bend, OR
Deschutes Brewery,Humulonimbus IPA,American IPA,7.25,1,4.5,Bend, OR
Deschutes Brewery,Imperial Hop In The Dark,American Black Ale,9.5,3,4.33,Bend, OR
Deschutes Brewery,Inversion IPA,American IPA,6.8,574,3.94,Bend, OR
Deschutes Brewery,Inverted Pale,American Pale Ale (APA),5.2,1,3.5,Bend, OR
Deschutes Brewery,Jim-Jim's Farmhouse Ale,Saison / Farmhouse Ale,6.2,1,3.5,Bend, OR
Deschutes Brewery,Jubel 2010 (Once A Decade Ale),American Strong Ale,10.0,295,4.08,Bend, OR
Deschutes Brewery,Jubelale,Winter Warmer,6.7,679,3.96,Bend, OR
Deschutes Brewery,Kilgorian Baltic Vanilla Porter,Baltic Porter,5.29,1,3.5,Bend, OR
Deschutes Brewery,King Screamer,American IPA,6.7,3,3.83,Bend, OR
Deschutes Brewery,Lavanator Dopplebock,Doppelbock,7.0,2,3.0,Bend, OR
Deschutes Brewery,Light Year NWPA,American Pale Ale (APA),6.1,1,4.0,Bend, OR
Deschutes Brewery,Long Shadow Black IPA,American Black Ale,6.65,3,4.25,Bend, OR
Deschutes Brewery,LoveChild IPA,American IPA,6.2,1,3.0,Bend, OR
Deschutes Brewery,Lugnut Fresh Hop Pale Ale,American Pale Ale (APA),6.0,1,5.0,Bend, OR
Deschutes Brewery,Magnum PIPA,American IPA,6.8,1,4.0,Bend, OR
Deschutes Brewery,Maiden Oregon Ale,Belgian Strong Dark Ale,8.0,3,3.83,Bend, OR
Deschutes Brewery,Mathida's Ring,Belgian Pale Ale,6.8,2,4.0,Bend, OR
Deschutes Brewery,Menagerie Sour Ale,American Wild Ale,5.5,1,4.0,Bend, OR
Deschutes Brewery,Mirror Mirror,English Barleywine,11.0,399,4.1,Bend, OR
Deschutes Brewery,Mirror Mirror (Pinot Noir Barrel Aged),American Barleywine,11.0,1,4.5,Bend, OR
Deschutes Brewery,Mirror Mirror (Pinot-Port-Bourbon Barrel Aged),American Barleywine,11.5,1,4.5,Bend, OR
Deschutes Brewery,Mirror Pond Pale Ale,American Pale Ale (APA),5.0,687,4.1,Bend, OR
Deschutes Brewery,Miss Spelt,Hefeweizen,5.3,13,4.15,Bend, OR
Deschutes Brewery,Mother Of Perle,American Pale Ale (APA),5.4,1,3.0,Bend, OR
Deschutes Brewery,Mt. St. Helens Keller Bier,Keller Bier / Zwickel Bier,5.0,1,5.0,Bend, OR
Deschutes Brewery,NW Brewers' Strong Pale Ale,American Strong Ale,6.0,1,4.5,Bend, OR
Deschutes Brewery,NW Brown Ale,American Brown Ale,6.0,1,4.0,Bend, OR
Deschutes Brewery,NW Super Critical,California Common / Steam Beer,5.9,1,4.0,Bend, OR
Deschutes Brewery,Never E Nuff IPA,American Double / Imperial IPA,7.3,1,4.0,Bend, OR
Deschutes Brewery,Night Rider Nitro Stout,American Double / Imperial Stout,6.4,1,4.5,Bend, OR
Deschutes Brewery,Oak-Aged Double Black,American Porter,10.3,2,4.5,Bend, OR
Deschutes Brewery,Obsidian Stout,American Stout,6.4,776,4.25,Bend, OR
Deschutes Brewery,Oktoberfest,Märzen / Oktoberfest,5.6,1500,3.17,Bend, OR
Deschutes Brewery,Old Sam Hain,American Pale Ale (APA),5.4,1,3.0,Bend, OR
Deschutes Brewery,Overbrook Nut Brown,English Brown Ale,4.0,1,4.0,Bend, OR
Deschutes Brewery,Pilgrim IPA,English India Pale Ale (IPA),6.5,1,3.5,Bend, OR
Deschutes Brewery,Pine Mountain Pils,German Pilsener,5.1,14,4.18,Bend, OR
Deschutes Brewery,Quail Springs IPA,English India Pale Ale (IPA),6.0,83,3.96,Bend, OR
Deschutes Brewery,Rapture Stout,American Stout,6.5,2,4.0,Bend, OR
Deschutes Brewery,Red Chair IPA,American IPA,6.4,163,4.0,Bend, OR
Deschutes Brewery,Red Chair NWPA,American Pale Ale (APA),6.4,227,4.17,Bend, OR
Deschutes Brewery,Sagebrush Classic Pilsner,German Pilsener,5.5,4,3.75,Bend, OR
Deschutes Brewery,Saison De La Bond,Saison / Farmhouse Ale,6.0,6,3.25,Bend, OR
Deschutes Brewery,Seafort 7,Dubbel,7.0,1,4.0,Bend, OR
Deschutes Brewery,Sinfully Delicious DSA,Belgian Strong Dark Ale,9.2,1,3.5,Bend, OR
Deschutes Brewery,Solace Rose,Flanders Oud Bruin,10.5,3,4.5,Bend, OR
Deschutes Brewery,Sour Cherry Porter,American Wild Ale,5.5,1,3.5,Bend, OR
Deschutes Brewery,St. Abe Belgian Artisanal Ale,Belgian Pale Ale,10.1,1,3.5,Bend, OR
Deschutes Brewery,St. Nicholas,Fruit / Vegetable Beer,10.2,4,3.25,Bend, OR
Deschutes Brewery,Streaking The Quad,Belgian Strong Pale Ale,9.0,8,4.5,Bend, OR
Deschutes Brewery,Super Jubel,American Strong Ale,11.0,10,3.7,Bend, OR
Deschutes Brewery,Swiss Mister,American Pale Ale (APA),4.5,2,3.75,Bend, OR
Deschutes Brewery,TLC Strong Pale,American Pale Ale (APA),6.0,1,4.0,Bend, OR
Deschutes Brewery,The Abyss,American Double / Imperial Stout,11.0,1412,4.45,Bend, OR
Deschutes Brewery,The Dissident,Flanders Oud Bruin,10.5,349,4.11,Bend, OR
Deschutes Brewery,The Greens IPA,American IPA,6.4,1,2.0,Bend, OR
Deschutes Brewery,The Obliterator,Maibock / Helles Bock,7.0,1,4.0,Bend, OR
Deschutes Brewery,The Stoic,Quadrupel (Quad),11.0,142,3.64,Bend, OR
Deschutes Brewery,The Virgilator,Doppelbock,8.5,2,4.0,Bend, OR
Deschutes Brewery,Twilight Ale,American Blonde Ale,5.0,314,3.9,Bend, OR
Deschutes Brewery,Twin Pillar Strong,American Strong Ale,8.6,1,3.0,Bend, OR
